mes_pagamento;municipio;valor_pago;tipo_auxilio;quantidade_def
2026-07-06;BELO HORIZONTE;1927,91;FUNERAL ;1
2026-07-06;CORONEL MURTA;1508,0;FUNERAL ;1
2026-07-06;MONTES CLAROS;1621,0;FUNERAL ;1
2026-07-06;SÃO GOTARDO;1276,8;FUNERAL ;1
2026-07-06;MONTES CLAROS;2305,36;FUNERAL ;1
2026-07-06;UBERABA;1840,93;FUNERAL ;1
2026-07-06;DIAMANTINA;960,0;FUNERAL ;1
2026-07-06;BELO HORIZONTE;1621,0;FUNERAL ;1
2026-07-06;CORONEL FABRICIANO;1982,45;FUNERAL ;1
2026-07-06;SÃO PEDRO DOS FERROS;2066,79;FUNERAL ;1
2026-07-06;ITANHOMI;2245,91;FUNERAL ;1
2026-07-06;MANHUAÇU;1518,0;FUNERAL ;1
2026-07-06;DIAMANTINA;1700,0;FUNERAL ;1
2026-07-06;IPATINGA;1886,94;FUNERAL ;1
2026-07-06;UBÁ;1632,62;FUNERAL ;1
2026-07-06;BELO HORIZONTE;619,42;FUNERAL ;1
2026-07-06;MURIAÉ;1621,0;FUNERAL ;1
2026-07-06;DIVERSOS MUNICÍPIOS - ESTADUAL;2920,79;FUNERAL ;1
2026-07-06;SÃO JOÃO DEL REI;1705,02;FUNERAL ;1
2026-07-06;PAPAGAIOS;1886,94;FUNERAL ;1
2026-07-06;PEQUI;2032,02;FUNERAL ;1
2026-07-06;MONTES CLAROS;1621,0;FUNERAL ;1
2026-07-06;BELO HORIZONTE;1621,0;FUNERAL ;1
2026-07-06;SABARÁ;1840,93;FUNERAL ;1
2026-07-06;PATOS DE MINAS;2722,67;FUNERAL ;1
2026-07-06;PARÁ DE MINAS;1215,75;NATALIDADE;1
2026-07-06;MONTES CLAROS;1215,75;NATALIDADE;1
2026-07-06;SÃO JOÃO DEL REI;1215,75;NATALIDADE;1
2026-07-06;TEÓFILO OTONI;1215,75;NATALIDADE;1
2026-07-06;BELO HORIZONTE;1215,75;NATALIDADE;1
